tweet_id, tweet_time, tweet_text, tweet_User_name, tweet_User_id, User_id_created_at, User_followers, User_friends, tweet_language, Retweet_count, favorite_count, hashtags
854422267853500417,Tue Apr 18 19:51:57 +0000 2017,"RT @agoodall4: .@JaneEllison at #FinanceBill 2nd rdg expects ""constructive discussions"" on how bill will proceed #GeneralElection https://t…",judithmknott,723918382924455937,Sat Apr 23 16:56:07 +0000 2016,1321,1176,en,2,0,"['FinanceBill', 'GeneralElection']"
854421715287293952,Tue Apr 18 19:49:45 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",abhijeetkum,475893357,Fri Jan 27 15:10:44 +0000 2012,418,442,en,89,0,['DeMonetisation']
854415448804405248,Tue Apr 18 19:24:51 +0000 2017,RT @htTweets: IMF trims India’s growth forecast to 7.2% for 2017 on #demonetisation impact https://t.co/t4EbFeeh5R https://t.co/pzvHgkfusX,farooque_s,93689372,Mon Nov 30 18:53:40 +0000 2009,265,619,en,14,0,['demonetisation']
854414689962524672,Tue Apr 18 19:21:51 +0000 2017,"RT @WithPGV: After creating a ruckus over #Demonetisation, PM hiding frm Parl. in shame. All Indians want PM to be present in Parl. #डरपोक_…",naveennehra01,839888735068119043,Thu Mar 09 17:20:53 +0000 2017,29,98,en,51,0,['Demonetisation']
854414358180450306,Tue Apr 18 19:20:31 +0000 2017,"RT @WithPGV: BJP must answer questions arising to maintain credibility. #DeMonetisation on one end &amp; suspicious land deals on other?
#BJPLa…",naveennehra01,839888735068119043,Thu Mar 09 17:20:53 +0000 2017,29,98,en,18,0,['DeMonetisation']
854414193331666944,Tue Apr 18 19:19:52 +0000 2017,"RT @WithPGV: Those having Credit cards, PayTM  and supporting #DeMonetisation have no idea of ground reality in rural India  #विपक्ष_की_दा…",naveennehra01,839888735068119043,Thu Mar 09 17:20:53 +0000 2017,29,98,en,45,0,['DeMonetisation']
854412173275156480,Tue Apr 18 19:11:50 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",AgArpitsizzle,3029809612,Wed Feb 11 07:45:57 +0000 2015,189,219,en,89,0,['DeMonetisation']
854408786521579525,Tue Apr 18 18:58:23 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",ArraPraveen,2759168556,Sat Aug 23 15:40:20 +0000 2014,634,802,en,89,0,['DeMonetisation']
854407726855749638,Tue Apr 18 18:54:10 +0000 2017,"RT @SirJadeja: Kapil Sibal Is So Concerned About People After #DeMonetisation.Where Was His Concern When There Were 2G,3G, Sonia G,Jija G S…",VanessajuldHarr,807589193278980100,Sat Dec 10 14:14:02 +0000 2016,102,557,en,938,0,['DeMonetisation']
854407693129445376,Tue Apr 18 18:54:02 +0000 2017,RT @subikalra: This page is worth your follow! #DeMonetisation https://t.co/S1EMBOm5ry,uM7LKX1lWHGeXMT,830340750281887744,Sat Feb 11 09:00:36 +0000 2017,43,120,en,1,0,['DeMonetisation']
854407622404984832,Tue Apr 18 18:53:45 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",arpitsizzle,591179346,Sat May 26 17:24:20 +0000 2012,1637,1101,en,89,0,['DeMonetisation']
854405974160850944,Tue Apr 18 18:47:12 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",ZalaYogendra1,2219984934,Thu Nov 28 16:08:29 +0000 2013,472,581,en,89,0,['DeMonetisation']
854405814882377728,Tue Apr 18 18:46:35 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",buesfun,3316403082,Sun Aug 16 03:27:34 +0000 2015,1837,331,en,89,0,['DeMonetisation']
854403076060590080,Tue Apr 18 18:35:42 +0000 2017,"RT @WithPGV: Those having Credit cards, PayTM  and supporting #DeMonetisation have no idea of ground reality in rural India  #विपक्ष_की_दा…",SahilBalu456,722831795260030976,Wed Apr 20 16:58:24 +0000 2016,656,1181,en,45,0,['DeMonetisation']
854402943323447296,Tue Apr 18 18:35:10 +0000 2017,"RT @WithPGV: BJP must answer questions arising to maintain credibility. #DeMonetisation on one end &amp; suspicious land deals on other?
#BJPLa…",SahilBalu456,722831795260030976,Wed Apr 20 16:58:24 +0000 2016,656,1181,en,18,0,['DeMonetisation']
854402869990014976,Tue Apr 18 18:34:52 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",srirambjp,3239465052,Mon Jun 08 05:16:07 +0000 2015,20780,1559,en,89,0,['DeMonetisation']
854402619569311744,Tue Apr 18 18:33:53 +0000 2017,"RT @WithPGV: After creating a ruckus over #Demonetisation, PM hiding frm Parl. in shame. All Indians want PM to be present in Parl. #डरपोक_…",SahilBalu456,722831795260030976,Wed Apr 20 16:58:24 +0000 2016,656,1181,en,51,0,['Demonetisation']
854402329491243010,Tue Apr 18 18:32:44 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",MurliSharmaBJP,383346974,Sat Oct 01 18:25:07 +0000 2011,10398,254,en,89,0,['DeMonetisation']
854402091053309952,Tue Apr 18 18:31:47 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",bhavnapb,2161088460,Mon Oct 28 15:15:37 +0000 2013,6591,1748,en,89,0,['DeMonetisation']
854401665708969984,Tue Apr 18 18:30:05 +0000 2017,"@BJP4India @narendramodi  Cashless campaign 🤐🤐🤐

#DeMonetisation #BJP #cashless #MCDpolls #MCDElections https://t.co/xLDHpa3KBX",murphy1342,2500983758,Sat May 17 08:25:18 +0000 2014,66,65,en,1,0,"['DeMonetisation', 'BJP', 'cashless', 'MCDpolls', 'MCDElections']"
854400065238167555,Tue Apr 18 18:23:44 +0000 2017,"RT @irajdeep: Under @MamataOfficial Leadership The Fake Currency Cottage Industry Back On Track Post #DeMonetisation
@NarendraModi @RBI @NI…",ashishK73762819,3285651764,Mon Jul 20 17:03:18 +0000 2015,462,110,en,89,0,['DeMonetisation']
